State,City,White,Black,Hispanic,Native,Asian
MO,Dudley,99.6,0.0,0.9,0.0,0.0
MO,Duenweg,89.7,0.8,3.2,1.5,0.1
MO,Duquesne village,91.9,1.4,3.3,1.6,1.7
MO,Dutchtown village,93.6,2.1,0.0,0.0,0.0
MO,Eagle Rock CDP,96.5,0.0,4.5,1.5,0.0
MO,Eagleville town,98.1,0.3,1.6,0.3,0.0
MO,East Lynne,97.4,0.3,1.7,0.3,0.0
MO,Easton,95.3,0.0,4.7,1.3,0.4
MO,East Prairie,95.7,2.3,1.4,0.4,0.1
MO,Edgar Springs,95.7,0.0,1.0,0.0,0.0
MO,Edgerton,97.6,0.2,0.9,0.4,0.9
MO,Edina,98.6,0.4,0.6,0.4,0.1
MO,Edinburg CDP,98.9,0.0,1.1,0.0,0.0
MO,Edmundson,56.5,26.4,12.0,1.6,1.6
MO,Eldon,95.9,0.5,1.4,0.5,0.4
MO,El Dorado Springs,96.0,0.0,2.2,0.8,0.5
MO,Ellington,98.4,0.2,1.1,0.4,0.2
MO,Ellisville,91.7,1.9,2.4,0.1,4.3
MO,Ellsinore,99.1,0.0,1.1,0.4,0.0
MO,Elmer,97.5,0.0,2.5,0.0,0.0
MO,Elmira village,90.0,0.0,8.0,0.0,0.0
MO,Elmo,97.0,0.0,0.0,1.2,0.0
MO,Elsberry,94.1,2.4,2.0,1.0,0.0
MO,Emerald Beach village,96.9,0.0,0.9,1.3,0.4
MO,Eminence,95.2,0.0,0.8,1.8,0.2
MO,Emma,98.3,0.0,1.7,0.0,0.0
MO,Eolia village,91.0,5.7,2.9,0.8,0.0
MO,Essex,98.1,0.6,1.1,0.2,0.0
MO,Ethel town,98.4,0.0,1.6,0.0,0.0
MO,Eureka,94.9,0.8,2.0,0.2,1.9
MO,Evergreen village,92.9,3.6,0.0,0.0,0.0
MO,Everton,94.7,0.9,1.6,1.6,0.0
MO,Ewing,96.9,0.2,2.9,0.0,0.7
MO,Excello CDP,87.8,6.1,6.1,2.0,0.0
MO,Excelsior Estates village,93.9,0.0,6.1,2.0,0.0
MO,Excelsior Springs,92.6,2.8,3.3,0.7,0.5
MO,Exeter,94.7,0.4,5.1,0.4,0.5
MO,Fairdealing CDP,97.8,0.3,0.1,0.3,0.1
MO,Fairfax,98.4,0.6,0.0,0.0,0.3
MO,Fair Grove,97.4,0.3,2.2,0.3,0.5
MO,Fair Play,96.8,0.0,1.9,0.6,0.2
MO,Fairview town,91.6,0.8,5.0,2.9,0.3
MO,Farber,92.9,1.6,0.6,0.6,0.0
MO,Farley village,97.0,0.0,1.9,0.0,1.9
MO,Farmington,90.3,7.1,1.5,0.3,0.8
MO,Fayette,83.5,13.0,2.2,0.3,0.5
MO,Fenton,95.5,0.4,1.9,0.2,2.1
MO,Ferguson,29.3,67.4,1.2,0.4,0.5
MO,Ferrelview village,89.8,3.5,6.2,0.7,0.4
MO,Festus,93.5,3.4,1.2,0.2,0.8
MO,Fidelity town,96.9,0.4,1.6,1.6,0.0
MO,Fillmore,98.4,0.0,0.0,0.5,0.0
MO,Fisk,99.4,0.0,0.3,0.0,0.0
MO,Fleming,98.4,0.0,0.8,1.6,0.0
MO,Flemington village,97.3,0.0,4.7,1.4,0.0
MO,Flint Hill,99.0,0.4,1.0,0.0,0.0
MO,Flordell Hills,5.8,90.8,1.7,0.2,0.1
MO,Florissant,69.3,26.8,2.0,0.2,0.8
MO,Foley,96.3,0.0,5.0,0.0,2.5
MO,Fordland,96.3,0.4,3.1,1.0,0.1
MO,Forest,95.5,0.0,2.2,1.1,0.0
MO,Foristell,93.3,3.6,0.8,0.2,0.2
MO,Forsyth,96.1,0.3,3.0,0.9,0.4
MO,Fortescue town,100.0,0.0,0.0,0.0,0.0
MO,Fort Leonard Wood CDP,70.6,16.5,14.6,1.0,2.6
MO,Foster village,98.3,0.9,3.4,0.0,0.0
MO,Fountain N' Lakes village,95.8,0.0,2.4,0.0,0.0
MO,Frankclay CDP,100.0,0.0,0.0,0.0,0.0
MO,Frankford,95.0,1.9,0.9,0.6,0.0
MO,Franklin,98.9,1.1,1.1,0.0,0.0
MO,Fredericktown,96.4,0.3,1.8,0.6,0.6
MO,Freeburg village,98.9,0.0,0.7,0.0,0.2
MO,Freeman,97.3,0.4,0.8,0.2,0.0
MO,Freistatt village,89.6,0.0,9.8,4.3,0.6
MO,Fremont CDP,96.1,0.0,1.6,3.9,0.0
MO,Fremont Hills,97.5,0.2,0.8,0.4,0.6
MO,Frohna,99.6,0.0,0.0,0.4,0.0
MO,Frontenac,90.1,2.6,1.5,0.1,5.6
MO,Fulton,83.4,12.0,2.1,0.5,1.2
MO,Gainesville,96.5,0.1,1.7,1.4,0.0
MO,Galena,97.7,0.0,3.6,0.9,0.0
MO,Gallatin,98.0,0.3,0.7,0.1,0.1
MO,Galt,94.9,1.6,0.0,0.4,0.4
MO,Garden,97.4,0.2,1.7,0.9,0.2
MO,Gasconade,99.1,0.4,0.0,0.0,0.0
MO,Gentry village,98.6,0.0,0.0,0.0,0.0
MO,Gerald,97.5,0.2,0.4,0.8,0.5
MO,Gerster town,96.0,4.0,0.0,0.0,0.0
MO,Gibbs village,91.6,1.9,0.9,1.9,0.0
MO,Gideon,99.4,0.1,0.3,0.0,0.0
MO,Gilliam,95.9,3.0,0.5,0.5,0.0
MO,Gilman,99.5,0.0,0.8,0.0,0.0
MO,Ginger Blue village,88.5,1.6,6.6,0.0,0.0
MO,Gladstone,85.8,5.2,7.3,0.6,1.7
MO,Glasgow,89.8,7.9,1.5,0.1,0.3
MO,Glasgow Village CDP,15.5,81.8,0.9,0.1,0.1
MO,Glenaire,96.7,0.4,1.5,0.4,0.9
MO,Glen Allen town,96.5,1.2,0.0,0.0,0.0
MO,Glendale,96.7,0.7,1.6,0.0,0.9
MO,Glen Echo Park village,8.1,91.9,1.3,0.0,0.0
MO,Glenwood village,99.5,0.0,1.5,0.0,0.0
MO,Golden CDP,98.2,0.0,2.9,0.7,0.4
MO,Golden,96.1,0.1,1.4,1.7,0.3
MO,Goodman town,88.0,0.1,3.9,1.9,0.5
MO,Goodnight village,100.0,0.0,0.0,0.0,0.0
MO,Gordonville village,99.2,0.3,0.5,0.0,0.0
MO,Gower,98.4,0.4,0.4,0.1,0.2
MO,Graham town,98.8,1.2,0.0,0.0,0.0
MO,Grain Valley,92.6,2.5,4.9,0.6,0.6
MO,Granby,92.5,0.3,1.7,2.8,1.1
MO,Grand Falls Plaza town,94.7,0.0,0.9,3.5,0.0
MO,Grandin,99.6,0.0,2.1,0.4,0.0
MO,Grand Pass village,100.0,0.0,1.5,0.0,0.0
MO,Grandview,48.4,40.8,9.7,0.5,1.1
MO,Granger village,100.0,0.0,0.0,0.0,0.0
MO,Grant town,98.4,0.3,1.0,0.1,0.1
MO,Grantwood Village town,99.0,0.6,0.8,0.0,0.2
MO,Gravois Mills town,93.1,1.4,4.9,1.4,0.0
MO,Grayhawk CDP,98.5,0.0,1.3,1.1,0.0
MO,Grayridge CDP,91.3,7.9,0.0,0.0,0.0
MO,Gray Summit CDP,95.0,1.1,2.1,0.3,0.8
MO,Greencastle,99.6,0.0,1.5,0.0,0.0
MO,Green,93.3,0.3,6.8,0.8,0.3
MO,Greendale,28.0,68.5,1.8,0.0,0.8
MO,Greenfield,95.6,0.8,2.4,1.1,0.1
MO,Green Park,92.5,1.4,1.7,0.0,3.5
MO,Green Ridge,95.4,0.2,2.7,0.0,0.0
MO,Greentop,98.9,0.0,0.9,0.0,0.7
MO,Greenville,97.7,0.2,1.2,0.4,0.2
MO,Greenwood,91.7,5.1,3.4,0.3,0.5
MO,Guilford town,100.0,0.0,0.0,0.0,0.0
MO,Gunn village,89.8,0.8,0.8,0.0,0.0
MO,Hale,97.1,0.0,0.2,0.5,0.0
MO,Halfway village,93.6,0.0,3.5,0.0,0.0
MO,Hallsville,96.8,0.9,1.6,0.1,0.0
MO,Halltown village,100.0,0.0,0.0,0.0,0.0
MO,Hamilton,98.3,0.0,1.0,0.2,0.1
MO,Hanley Hills village,12.0,85.3,1.3,0.1,0.4
MO,Hannibal,88.8,7.1,1.8,0.2,0.6
MO,Hardin,98.1,0.0,1.6,1.1,0.2
MO,Harris town,98.4,0.0,0.0,0.0,0.0
MO,Harrisburg town,97.0,0.4,0.4,0.4,0.0
MO,Harrisonville,95.0,1.1,2.6,0.7,0.6
MO,Hartsburg town,94.2,2.9,1.9,1.0,1.0
MO,Hartville,97.9,0.5,2.0,0.3,0.3
MO,Hartwell CDP,100.0,0.0,0.0,0.0,0.0
MO,Harviell CDP,89.6,7.5,0.9,0.0,0.0
MO,Harwood village,95.7,0.0,0.0,4.3,0.0
MO,Hawk Point,94.0,1.3,5.8,0.1,0.0
MO,Hayti,52.2,45.1,1.0,0.3,0.3
MO,Hayti Heights,1.1,98.4,0.3,0.2,0.0
MO,Hayward CDP,99.2,0.0,0.0,0.0,0.0
MO,Haywood village,5.3,90.3,1.5,0.0,0.0
MO,Hazelwood,64.1,30.5,3.0,0.3,1.4
MO,Henrietta,93.5,5.4,4.6,0.5,0.0
MO,Herculaneum,95.4,1.8,0.9,0.3,1.1
MO,Hermann,97.0,0.6,1.6,0.1,0.4
MO,Hermitage,96.6,0.4,0.6,0.4,0.0
MO,Higbee,96.8,0.4,0.4,0.0,0.0
MO,Higginsville,91.4,5.3,2.2,0.1,0.5
MO,High Hill,95.9,0.0,1.0,1.0,2.1
MO,Highlandville,97.4,0.1,0.4,1.1,0.0
MO,High Ridge CDP,96.8,0.4,1.9,0.4,0.8
MO,Hillsboro,94.5,2.8,2.0,0.4,0.5
MO,Hillsdale village,2.2,95.9,1.2,0.1,0.0
MO,Hoberg village,91.1,0.0,10.7,0.0,0.0
MO,Holcomb,95.6,1.7,4.1,0.0,0.0
MO,Holden,94.6,1.4,2.5,0.5,0.1
MO,Holland town,93.0,0.0,5.7,0.4,0.0
MO,Holliday village,98.5,0.7,0.0,0.7,0.0
MO,Hollister,92.5,0.9,6.4,1.2,0.5
MO,Holt,92.4,0.7,4.3,1.6,1.1
MO,Holts Summit,92.1,3.9,2.2,0.3,0.5
MO,Homestead village,96.2,1.6,0.5,1.1,0.0
MO,Homestown,2.6,95.4,0.0,0.7,0.0
MO,Hopkins,97.6,1.7,0.8,0.0,0.4
MO,Horine CDP,97.3,0.1,1.0,0.5,0.0
MO,Hornersville,97.0,0.0,5.4,1.2,0.0
MO,Houston,96.3,0.2,1.2,0.6,0.4
MO,Houstonia,97.7,0.5,0.5,0.5,0.9
MO,Houston Lake,94.0,0.4,4.7,0.0,0.0
MO,Howardville,5.7,92.4,0.5,0.0,1.0
MO,Hughesville village,99.5,0.0,1.6,0.0,0.0
MO,Humansville,96.6,0.1,3.8,0.6,0.1
MO,Hume town,95.8,0.3,4.5,0.0,0.9
MO,Humphreys village,98.3,0.0,0.8,0.0,0.0
MO,Hunnewell,98.9,0.0,2.2,0.5,0.0
MO,Hunter CDP,97.6,0.0,0.6,0.0,0.0
MO,Huntleigh,91.3,0.9,2.1,0.0,2.1
MO,Huntsdale town,100.0,0.0,3.2,0.0,0.0
MO,Huntsville,92.6,5.2,1.2,0.1,0.3
MO,Hurdland,97.5,0.0,0.6,0.0,0.0
MO,Hurley,98.9,0.0,0.0,0.6,0.0
MO,Iatan village,91.1,6.7,0.0,0.0,0.0
MO,Iberia,95.8,0.8,3.0,1.1,0.0
MO,Imperial CDP,97.5,0.3,1.2,0.3,1.1
MO,Independence,85.7,5.6,7.7,0.6,1.0
MO,Indian Point village,96.4,0.0,2.1,1.3,0.2
MO,Innsbrook village,97.6,1.4,0.5,0.0,0.0
MO,Ionia town,93.2,1.1,8.0,0.0,0.0
MO,Irena village,100.0,0.0,0.0,0.0,0.0
MO,Irondale,97.5,0.0,0.9,0.2,0.0
MO,Iron Mountain Lake,96.2,0.0,1.9,2.2,0.1
MO,Ironton,96.2,1.7,1.5,0.3,0.1
MO,Irwin CDP,98.6,0.0,1.4,0.0,0.0
MO,Jackson,95.8,1.6,1.2,0.3,0.6
MO,Jacksonville village,98.0,0.7,2.0,0.0,0.0
MO,Jameson town,88.0,0.0,3.0,2.3,0.0
MO,Jamesport,96.0,0.0,0.6,0.2,0.4
MO,Jamestown town,97.9,0.0,1.0,0.0,0.0
MO,Jasper,97.0,0.3,0.5,0.2,0.5
MO,Jefferson,78.0,16.9,2.6,0.3,1.8
MO,Jennings,8.5,89.8,0.6,0.1,0.2
MO,Jerico Springs village,96.5,0.0,2.2,0.0,0.0
MO,Jonesburg,94.3,0.8,2.2,0.3,0.1
MO,Joplin,87.6,3.3,4.5,1.8,1.6
MO,Josephville village,96.5,1.1,0.5,0.8,0.3
MO,Junction village,96.9,0.6,1.8,0.0,0.0
MO,Kahoka,98.5,0.2,0.7,0.1,0.2
MO,Kansas,59.2,29.9,10.0,0.5,2.5
MO,Kearney,96.2,0.4,3.3,0.4,0.4
MO,Kelso village,98.6,0.2,0.5,0.0,0.0
MO,Kennett,80.1,16.2,3.5,0.2,0.6
MO,Keytesville,98.5,0.6,0.0,0.4,0.4
MO,Kidder,96.9,0.0,0.6,0.0,0.0
MO,Kimberling,98.1,0.2,1.3,0.4,0.5
MO,Kimmswick,90.4,1.3,1.3,0.0,6.4
MO,King,98.4,0.1,1.1,0.1,0.3
MO,Kingdom village,93.0,6.3,0.8,0.0,0.0
MO,Kingston,76.4,5.7,17.5,0.0,0.9
MO,Kingsville,95.9,0.7,2.6,0.7,0.0
MO,Kinloch,3.4,94.6,0.0,0.3,0.7
MO,Kirbyville village,88.4,0.5,6.8,0.0,2.4
MO,Kirksville,92.3,2.2,2.7,0.2,2.4
MO,Kirkwood,89.4,7.0,1.8,0.1,1.4
MO,Kissee Mills CDP,97.1,0.1,1.1,0.6,0.0
MO,Knob Noster,80.0,9.1,6.8,0.6,3.1
MO,Knox,98.1,0.0,0.0,0.0,0.0
MO,Koshkonong town,91.5,0.5,1.4,1.4,0.0
MO,LaBarque Creek CDP,98.1,0.3,1.9,0.4,0.4
MO,La Belle,92.9,5.6,2.1,0.0,0.0
MO,Laclede,98.3,0.6,0.3,0.9,0.0
MO,Laddonia,98.8,0.4,0.4,0.6,0.0
MO,La Due village,85.7,0.0,0.0,0.0,3.6
MO,Ladue,94.1,1.0,1.4,0.1,3.1
MO,La Grange,86.6,9.7,0.9,0.3,0.1
MO,Lake Annette,92.0,0.0,2.0,1.0,0.0
MO,Lake Lafayette,95.1,2.4,0.6,0.6,0.0
MO,Lake Lotawana,96.8,0.4,1.8,0.3,0.5
MO,Lake Mykee Town village,96.9,0.6,1.4,0.0,0.9
MO,Lake Ozark,96.5,0.2,1.2,0.7,0.8
MO,Lake St. Louis,92.2,3.8,2.1,0.3,2.1
MO,Lakeshire,93.7,2.9,3.3,0.2,0.5
MO,Lake Tapawingo,96.2,0.7,1.8,0.5,0.5
MO,Lake Tekakwitha village,97.2,0.0,0.4,0.0,1.2
MO,Lake Viking CDP,98.3,0.0,1.2,0.6,0.0
MO,Lake Waukomis,95.6,0.0,3.3,0.0,1.3
MO,Lake Winnebago,97.7,0.2,1.6,0.1,0.2
MO,Lamar,94.5,0.7,1.9,0.6,0.3
MO,Lamar Heights,98.9,0.0,1.1,0.0,0.0
MO,Lambert village,100.0,0.0,0.0,0.0,0.0
MO,La Monte,72.6,0.4,35.8,0.1,0.4
MO,Lanagan town,82.3,0.5,10.7,4.8,0.0
MO,Lancaster,98.2,0.0,0.7,0.0,0.5
MO,La Plata,96.5,0.2,1.3,0.0,0.1
MO,Laredo,99.5,0.0,0.0,0.0,0.0
MO,La Russell,95.6,0.0,0.0,2.6,0.0
MO,Lathrop,95.2,1.2,1.2,1.2,0.4
MO,La Tour CDP,98.4,0.0,0.0,0.0,0.0
MO,Laurie,97.8,0.2,0.6,0.3,0.0
MO,Lawson,97.4,0.1,1.1,0.7,0.2
MO,Leadington,95.7,0.2,2.1,0.2,0.7
MO,Leadwood,99.0,0.1,0.9,0.2,0.0
MO,Leasburg village,98.5,0.0,0.0,0.3,0.0
MO,Leawood village,94.9,0.6,1.8,1.3,1.2
MO,Lebanon,94.1,1.3,2.6,0.6,0.7
MO,Lee's Summit,86.1,8.4,3.9,0.3,1.7
MO,Leeton,96.5,0.4,1.1,1.2,0.4
MO,Leisure Lake CDP,100.0,0.0,0.6,0.0,0.0
MO,Lemay CDP,93.6,1.7,3.1,0.3,1.7
MO,Leonard village,100.0,0.0,0.0,0.0,0.0
MO,Leslie village,96.5,0.0,2.3,0.6,0.0
MO,Levasy,97.6,0.0,3.6,0.0,0.0
MO,Lewis and Clark Village town,100.0,0.0,0.0,0.0,0.0
MO,Lewistown town,98.5,1.1,0.0,0.0,0.0
MO,Lexington,87.3,6.1,3.7,0.5,0.9
MO,Liberal,93.9,0.5,1.8,1.7,0.1
MO,Liberty,91.4,3.6,4.1,0.5,1.0
MO,Licking,73.1,25.6,2.2,0.6,0.2
MO,Lilbourn,63.9,34.1,0.3,0.3,0.0
MO,Lincoln,97.6,0.1,1.1,0.8,0.3
MO,Linn,97.3,0.4,1.0,1.0,0.3
MO,Linn Creek,98.8,0.0,1.6,0.0,0.0
MO,Linneus,98.6,1.1,0.0,0.0,0.4
MO,Lithium village,98.9,0.0,1.1,0.0,0.0
MO,Livonia village,100.0,0.0,1.4,0.0,0.0
MO,Loch Lloyd village,94.7,3.2,1.5,0.0,1.2
MO,Lock Springs village,100.0,0.0,0.0,0.0,0.0
MO,Lockwood,96.6,0.3,1.3,1.2,0.7
MO,Lohman,97.5,0.0,0.0,0.0,0.0
MO,Loma Linda town,89.0,2.6,2.8,4.7,1.1
MO,Lone Jack,94.3,2.0,1.2,0.9,0.5
MO,Longtown town,99.0,0.0,2.0,0.0,0.0
MO,Louisburg village,94.3,0.0,0.8,0.8,0.0
MO,Louisiana,89.9,4.7,4.1,0.2,0.3
MO,Lowry,97.7,0.2,1.9,0.9,0.0
MO,Lucerne village,98.8,0.0,0.0,0.0,1.2
MO,Ludlow town,92.7,2.9,0.0,0.0,0.0
MO,Lupus town,97.0,0.0,0.0,0.0,0.0
MO,Luray village,99.0,1.0,0.0,0.0,0.0
MO,McBaine town,100.0,0.0,0.0,0.0,0.0
MO,McCord Bend village,96.0,0.3,2.7,0.7,0.3
MO,McFall,100.0,0.0,0.0,0.0,0.0
MO,Mackenzie village,99.3,0.0,0.7,0.0,0.0
MO,McKittrick town,100.0,0.0,0.0,0.0,0.0
MO,Macks Creek,97.1,0.0,2.5,0.0,0.0
MO,Macon,90.8,5.6,1.3,0.3,0.6
MO,Madison,98.6,0.0,1.6,0.2,0.2
MO,Maitland,99.1,0.0,0.6,0.3,0.0
MO,Malden,71.3,25.1,1.9,0.3,0.4
MO,Malta Bend town,96.4,1.2,2.0,0.0,0.0
MO,Manchester,87.6,3.1,2.9,0.2,6.0
MO,Mansfield,97.6,0.6,0.9,0.4,0.5
MO,Maplewood,74.1,17.2,3.8,0.2,3.5
MO,Marble Hill,96.4,0.0,1.8,1.0,0.8
MO,Marceline,98.0,0.3,1.4,0.1,0.1
MO,Marionville,96.3,0.0,1.5,0.4,0.4
MO,Marlborough village,80.0,8.2,5.6,0.4,6.7
MO,Marquand,100.0,0.0,0.5,0.0,0.0
MO,Marshall,79.2,7.8,13.2,0.4,0.7
MO,Marshfield,96.5,0.4,1.7,0.8,0.2
MO,Marston,80.1,17.7,0.4,0.2,0.0
MO,Marthasville,97.5,0.2,1.8,0.3,0.1
MO,Martinsburg town,98.0,1.0,1.3,0.0,0.3
MO,Maryland Heights,73.2,11.9,4.5,0.2,9.8
MO,Maryville,92.3,3.1,1.6,0.2,2.7
MO,Matthews,97.1,1.9,0.3,0.5,0.0
MO,Maysville,97.6,0.4,0.4,0.5,0.1
MO,Mayview,89.6,7.5,0.9,0.0,0.5
MO,Meadville,99.1,0.2,1.3,0.0,0.0
MO,Mehlville CDP,92.4,3.0,2.9,0.2,2.1
MO,Memphis,98.5,0.2,0.2,0.5,0.1
MO,Mendon,98.8,1.2,0.0,0.0,0.0
MO,Mercer town,98.7,0.0,0.6,0.3,0.0
MO,Merriam Woods village,94.1,0.3,3.4,1.2,0.1
MO,Merwin village,96.6,0.0,1.7,0.0,0.0
MO,Meta,97.8,0.0,0.4,0.0,0.0
MO,Metz town,93.9,0.0,0.0,6.1,0.0
MO,Mexico,86.1,8.3,4.1,0.4,0.8
MO,Miami,97.7,0.6,1.7,0.0,0.0
MO,Middletown town,93.4,0.0,0.0,0.6,0.0
MO,Milan,74.7,0.6,45.3,0.4,0.3
MO,Milford village,100.0,0.0,0.0,0.0,0.0
MO,Millard village,96.6,0.0,1.1,0.0,0.0
MO,Miller,97.6,0.3,2.9,0.3,0.4
MO,Mill Spring village,96.8,1.1,0.5,0.0,0.0
MO,Milo village,96.7,0.0,1.1,3.3,0.0
MO,Mindenmines,86.3,0.0,0.8,6.6,0.3
MO,Mine La Motte CDP,97.7,0.0,1.1,0.6,0.0
MO,Miner,92.3,3.2,4.4,0.2,0.6
MO,Mineral Point town,92.0,4.6,0.9,0.3,0.3
MO,Miramiguoa Park village,98.3,0.0,1.7,0.0,0.0
MO,Missouri,89.9,4.1,2.2,0.7,0.4
MO,Moberly,86.4,9.7,2.1,0.4,0.6
MO,Mokane,97.8,0.0,1.6,0.5,0.0
MO,Moline Acres,6.3,92.1,0.8,0.2,0.0
MO,Monett,86.8,0.8,19.0,0.9,1.0
MO,Monroe,89.6,7.3,1.5,0.4,0.4
MO,Montgomery,92.6,3.6,2.6,0.2,0.1
MO,Monticello village,94.9,1.0,3.1,3.1,0.0
MO,Montier CDP,98.0,0.0,0.0,2.0,0.0
MO,Montrose,98.2,1.3,0.8,0.0,0.0
MO,Mooresville village,100.0,0.0,0.0,0.0,0.0
MO,Morehouse,95.9,0.8,2.0,0.3,0.1
MO,Morley,95.0,1.1,1.7,0.4,0.0
MO,Morrison,100.0,0.0,1.4,0.0,0.0
MO,Morrisville town,94.3,1.0,1.8,0.8,0.0
MO,Mosby,97.4,1.1,1.6,0.0,0.5
MO,Moscow Mills,91.6,3.7,2.0,0.1,0.4
MO,Mound,96.1,0.2,1.1,2.4,0.7
MO,Moundville town,97.6,0.0,2.4,0.0,0.0
MO,Mountain Grove,96.4,0.3,2.2,1.0,0.4
MO,Mountain View,97.6,0.1,1.8,0.5,0.3
MO,Mount Leonard town,83.9,1.1,0.0,0.0,1.1
MO,Mount Moriah town,100.0,0.0,4.6,0.0,0.0
MO,Mount Vernon,95.3,0.4,2.1,1.3,0.5
MO,Murphy CDP,95.3,0.9,2.4,0.5,0.6
MO,Napoleon,99.1,0.0,0.5,0.0,0.0
MO,Naylor,93.5,0.3,0.9,0.8,0.0
MO,Neck,93.5,0.0,1.6,2.2,0.0
MO,Neelyville,82.8,12.4,0.4,0.8,0.4
MO,Nelson,91.7,3.1,1.0,0.5,0.5
MO,Neosho,84.2,1.0,11.3,1.6,0.9
MO,Nevada,95.1,1.1,2.0,0.8,0.8
MO,Newark village,90.4,2.1,1.1,1.1,0.0
MO,New Bloomfield,94.2,1.0,1.2,0.9,0.6
MO,Newburg,98.7,0.0,1.1,0.2,0.2
MO,New Cambria,94.4,0.0,3.1,0.5,5.1
MO,New Florence,96.6,0.9,0.8,0.1,0.1
MO,New Franklin,94.3,1.6,1.3,1.3,0.1
MO,New Hampton,95.5,0.0,0.3,1.7,0.0
MO,New Haven,95.1,0.7,2.1,0.6,0.3
MO,New London,91.5,6.4,0.8,0.1,0.2
MO,New Madrid,72.3,25.5,0.8,0.2,0.3
MO,New Melle,97.3,0.6,2.3,0.0,0.8
MO,Newtonia town,95.0,0.5,1.5,0.5,2.5
MO,Newtown town,85.2,0.0,9.8,7.7,0.0
MO,Niangua,97.3,0.5,1.7,1.5,0.2
MO,Nixa,94.4,0.9,3.1,0.7,0.8
MO,Noel,56.6,5.0,49.7,2.4,0.1
MO,Norborne,95.3,2.1,1.3,0.7,0.0
MO,Normandy,21.3,69.7,1.6,0.3,5.6
MO,North Kansas,76.8,10.7,11.5,0.8,3.3
MO,North Lilbourn village,14.3,85.7,0.0,0.0,0.0
MO,Northmoor,96.0,3.4,1.2,0.3,0.0
MO,Northwoods,4.3,93.9,0.2,0.2,0.3
MO,Norwood,96.1,0.9,1.4,0.9,0.0
MO,Norwood Court town,4.1,94.2,0.4,0.1,0.1
MO,Novelty village,96.4,0.7,0.7,0.0,0.7
MO,Novinger,98.7,0.0,0.2,0.7,0.0
MO,Oak Grove,94.7,1.1,3.7,0.8,0.7
MO,Oak Grove Village village,96.5,0.4,1.8,0.4,0.2
MO,Oakland,96.2,2.2,1.0,0.1,0.4
MO,Oak Ridge town,94.2,0.4,1.2,2.5,0.0
MO,Oaks village,97.7,0.8,7.8,0.0,0.8
MO,Oakview village,85.9,2.1,6.7,2.4,1.3
MO,Oakville CDP,96.0,0.8,1.4,0.1,1.8
MO,Oakwood village,97.3,0.0,5.9,1.6,0.0
MO,Oakwood Park village,89.9,0.0,5.3,0.0,1.6
MO,Odessa,94.8,1.4,2.2,0.4,0.4
MO,O'Fallon,89.9,4.0,2.7,0.2,3.2
MO,Old Appleton town,100.0,0.0,0.0,0.0,0.0
MO,Old Jamestown CDP,41.9,53.7,1.4,0.1,1.8
MO,Old Monroe,97.0,0.4,1.9,0.4,0.0
MO,Olean town,90.6,5.5,3.1,0.0,0.0
MO,Olivette,60.9,23.9,3.3,0.2,10.7
MO,Olympian Village,97.3,0.4,1.6,0.3,0.5
MO,Oran,97.7,1.5,1.5,0.0,0.0
MO,Oregon,98.4,0.0,0.2,0.5,0.5
MO,Oronogo,91.9,0.3,4.0,2.0,0.6
MO,Orrick,97.7,0.2,2.3,0.4,0.1
MO,Osage Beach,93.6,1.1,4.8,0.6,1.1
MO,Osborn,98.3,0.0,1.2,0.7,0.0
MO,Osceola,94.2,1.7,3.1,0.7,0.1
MO,Osgood village,64.6,0.0,20.8,14.6,0.0
MO,Otterville,96.3,1.3,1.1,0.7,0.0
MO,Overland,73.3,16.4,6.4,0.3,3.2
MO,Owensville,97.9,0.2,1.1,0.2,0.4
MO,Oxly CDP,97.0,0.0,1.5,2.5,0.0
MO,Ozark,95.2,0.8,3.2,0.5,0.5
MO,Ozora CDP,97.8,0.0,0.0,1.6,0.0
MO,Pacific,88.4,8.4,1.9,0.6,0.5
MO,Pagedale,3.4,93.4,1.4,0.2,0.2
MO,Palmyra,95.1,2.6,1.2,0.1,0.3
MO,Paris,93.6,4.9,0.7,0.1,0.2
MO,Parkdale village,96.5,0.6,0.6,0.0,2.4
MO,Park Hills,95.3,2.0,1.3,0.5,0.4
MO,Parkville,89.5,4.0,3.7,0.1,3.0
MO,Parkway village,95.9,2.1,0.7,0.0,1.4
MO,Parma,67.5,29.5,2.8,0.1,0.0
MO,Parnell,99.5,0.0,0.0,0.0,0.5
MO,Pasadena Hills,28.1,68.3,1.2,0.4,1.0
MO,Pasadena Park village,35.1,60.6,0.9,0.0,1.3
MO,Pascola village,97.2,0.0,0.9,0.0,0.0
MO,Passaic town,100.0,0.0,2.9,0.0,0.0
MO,Pattonsburg,95.1,2.6,2.9,1.4,0.0
MO,Paynesville village,83.1,14.3,0.0,0.0,0.0
MO,Peaceful Village village,100.0,0.0,0.0,0.0,0.0
MO,Peculiar,94.9,2.0,2.7,0.4,0.3
MO,Pendleton village,100.0,0.0,0.0,0.0,0.0
MO,Penermon village,9.4,87.5,0.0,0.0,0.0
MO,Perry,97.7,0.0,3.5,0.1,0.0
MO,Perryville,95.3,0.8,2.7,0.4,0.9
MO,Pevely,96.2,1.0,1.2,0.3,0.3
MO,Phelps CDP,100.0,0.0,0.0,0.0,0.0
MO,Phillipsburg village,99.0,0.0,0.5,0.0,0.0
MO,Pickering town,100.0,0.0,0.0,0.0,0.0
